GEOG_ID,AIRO_AI_ID,ED_Ward,ED_WARD_ID,County_UD,Country,Owner Occupier with Mortgage (Households),Owner Occupier No Mortgage (Households),Private Rented,Social Rented,Rented Free of Rent (Households),Total (Households),% Owner Occupier with Mortgage (Households),% Owner Occupier No Mortgage (Households),% Private Rented,% Social Rented,% Rented Free of Rent (Households),% Total (Households)
167030015,7191,010 Dunshaughlin,010 Dunshaughlin,Meath,RoI,12,5,46,2,2,68,17.6,7.4,67.6,2.9,2.9,100
167030016,7192,010 Dunshaughlin,010 Dunshaughlin,Meath,RoI,30,35,4,0,1,74,40.5,47.3,5.4,0,1.4,100
167030017,7193,010 Dunshaughlin,010 Dunshaughlin,Meath,RoI,50,75,11,0,3,143,35,52.4,7.7,0,2.1,100
167030018,7194,010 Dunshaughlin,010 Dunshaughlin,Meath,RoI,33,42,5,0,1,81,40.7,51.9,6.2,0,1.2,100
167030019,7195,010 Dunshaughlin,010 Dunshaughlin,Meath,RoI,24,45,2,0,0,73,32.9,61.6,2.7,0,0,100
167030020,7196,010 Dunshaughlin,010 Dunshaughlin,Meath,RoI,32,40,2,1,0,76,42.1,52.6,2.6,1.3,0,100
167030021,7197,010 Dunshaughlin,010 Dunshaughlin,Meath,RoI,20,46,3,3,3,77,26,59.7,3.9,3.9,3.9,100
167031001,7618,077 Gallow,077 Gallow,Meath,RoI,52,53,5,0,7,117,44.4,45.3,4.3,0,6,100
167031002,7619,077 Gallow,077 Gallow,Meath,RoI,43,35,3,1,1,83,51.8,42.2,3.6,1.2,1.2,100
167031003,7620,077 Gallow,077 Gallow,Meath,RoI,50,36,7,0,2,95,52.6,37.9,7.4,0,2.1,100
167032004,7622,078 Galtrim,078 Galtrim,Meath,RoI,30,34,3,1,0,69,43.5,49.3,4.3,1.4,0,100
167032005,7623,078 Galtrim,078 Galtrim,Meath,RoI,29,38,6,0,1,74,39.2,51.4,8.1,0,1.4,100
167033001,7293,028 Girley,028 Girley,Meath,RoI,53,57,7,2,6,128,41.4,44.5,5.5,1.6,4.7,100
167034001,7103,005 Grangegeeth,005 Grangegeeth,Meath,RoI,34,49,5,2,0,90,37.8,54.4,5.6,2.2,0,100
167034002,7104,005 Grangegeeth,005 Grangegeeth,Meath,RoI,54,49,3,2,5,114,47.4,43,2.6,1.8,4.4,100
167035001,7624,079 Grennanstown,079 Grennanstown,Meath,RoI,51,48,5,5,1,112,45.5,42.9,4.5,4.5,0.9,100
167035003,7626,079 Grennanstown,079 Grennanstown,Meath,RoI,42,53,4,1,1,103,40.8,51.5,3.9,1,1,100
167035004,7627,079 Grennanstown,079 Grennanstown,Meath,RoI,50,10,21,0,0,81,61.7,12.3,25.9,0,0,100
167036001,7628,080 Hill of Down,080 Hill of Down,Meath,RoI,34,36,2,1,0,74,45.9,48.6,2.7,1.4,0,100
167036002,7629,080 Hill of Down,080 Hill of Down,Meath,RoI,32,46,1,1,2,85,37.6,54.1,1.2,1.2,2.4,100
167037001,7630,081 Innfield,081 Innfield,Meath,RoI,107,6,16,0,0,131,81.7,4.6,12.2,0,0,100
167037002,7631,081 Innfield,081 Innfield,Meath,RoI,53,3,7,0,0,63,84.1,4.8,11.1,0,0,100
167037003,7632,081 Innfield,081 Innfield,Meath,RoI,61,6,15,0,1,83,73.5,7.2,18.1,0,1.2,100
167037004,7633,081 Innfield,081 Innfield,Meath,RoI,86,25,17,0,1,131,65.6,19.1,13,0,0.8,100
167037005,7634,081 Innfield,081 Innfield,Meath,RoI,40,17,22,0,0,79,50.6,21.5,27.8,0,0,100
167037006,7635,081 Innfield,081 Innfield,Meath,RoI,82,9,32,0,0,123,66.7,7.3,26,0,0,100
167037007,7636,081 Innfield,081 Innfield,Meath,RoI,47,1,21,0,0,70,67.1,1.4,30,0,0,100
167037008,7637,081 Innfield,081 Innfield,Meath,RoI,41,38,3,3,2,87,47.1,43.7,3.4,3.4,2.3,100
167037009,7638,081 Innfield,081 Innfield,Meath,RoI,26,4,10,71,0,111,23.4,3.6,9,64,0,100
167037010,7639,081 Innfield,081 Innfield,Meath,RoI,56,63,10,0,1,133,42.1,47.4,7.5,0,0.8,100
167037011,7640,081 Innfield,081 Innfield,Meath,RoI,32,18,14,3,1,69,46.4,26.1,20.3,4.3,1.4,100
167037012,7641,081 Innfield,081 Innfield,Meath,RoI,36,63,5,0,2,106,34,59.4,4.7,0,1.9,100
167037013,7642,081 Innfield,081 Innfield,Meath,RoI,60,53,18,1,1,134,44.8,39.6,13.4,0.7,0.7,100
167038001,7347,045 Julianstown,045 Julianstown,Meath,RoI,33,66,3,0,3,106,31.1,62.3,2.8,0,2.8,100
167038002,7348,045 Julianstown,045 Julianstown,Meath,RoI,40,54,2,0,0,97,41.2,55.7,2.1,0,0,100
167038003,7349,045 Julianstown,045 Julianstown,Meath,RoI,1,2,3,3,75,98,1,2,3.1,3.1,76.5,100
167038004,7350,045 Julianstown,045 Julianstown,Meath,RoI,0,0,0,2,73,82,0,0,0,2.4,89,100
167038005,7351,045 Julianstown,045 Julianstown,Meath,RoI,25,27,11,23,0,87,28.7,31,12.6,26.4,0,100
167038006,7352,045 Julianstown,045 Julianstown,Meath,RoI,13,14,18,2,1,48,27.1,29.2,37.5,4.2,2.1,100
167038007,7353,045 Julianstown,045 Julianstown,Meath,RoI,34,24,16,1,0,77,44.2,31.2,20.8,1.3,0,100
167038008,7354,045 Julianstown,045 Julianstown,Meath,RoI,58,20,6,16,1,102,56.9,19.6,5.9,15.7,1,100
167038009,7355,045 Julianstown,045 Julianstown,Meath,RoI,50,29,7,0,1,91,54.9,31.9,7.7,0,1.1,100
167038010,7356,045 Julianstown,045 Julianstown,Meath,RoI,33,50,3,1,0,91,36.3,54.9,3.3,1.1,0,100
167038011,7357,045 Julianstown,045 Julianstown,Meath,RoI,24,43,1,0,3,72,33.3,59.7,1.4,0,4.2,100
167038012,7358,045 Julianstown,045 Julianstown,Meath,RoI,32,50,10,0,4,96,33.3,52.1,10.4,0,4.2,100
167038013,7359,045 Julianstown,045 Julianstown,Meath,RoI,69,12,10,1,0,93,74.2,12.9,10.8,1.1,0,100
167038014,7360,045 Julianstown,045 Julianstown,Meath,RoI,63,21,7,1,2,94,67,22.3,7.4,1.1,2.1,100
167038015,7361,045 Julianstown,045 Julianstown,Meath,RoI,66,13,27,1,0,109,60.6,11.9,24.8,0.9,0,100
167038016,7362,045 Julianstown,045 Julianstown,Meath,RoI,72,24,22,2,0,137,52.6,17.5,16.1,1.5,0,100
167038017,7363,045 Julianstown,045 Julianstown,Meath,RoI,65,23,10,0,0,99,65.7,23.2,10.1,0,0,100
167038018,7364,045 Julianstown,045 Julianstown,Meath,RoI,6,2,39,0,0,49,12.2,4.1,79.6,0,0,100
167038019,7365,045 Julianstown,045 Julianstown,Meath,RoI,76,23,2,0,1,103,73.8,22.3,1.9,0,1,100
167038020,7366,045 Julianstown,045 Julianstown,Meath,RoI,64,9,30,1,2,108,59.3,8.3,27.8,0.9,1.9,100
167038021,7367,045 Julianstown,045 Julianstown,Meath,RoI,85,13,14,0,1,113,75.2,11.5,12.4,0,0.9,100
167038022,7368,045 Julianstown,045 Julianstown,Meath,RoI,25,40,3,0,1,70,35.7,57.1,4.3,0,1.4,100
167038023,7369,045 Julianstown,045 Julianstown,Meath,RoI,103,15,11,2,0,132,78,11.4,8.3,1.5,0,100
167038024,7370,045 Julianstown,045 Julianstown,Meath,RoI,102,18,14,2,2,138,73.9,13,10.1,1.4,1.4,100
167038025,7371,045 Julianstown,045 Julianstown,Meath,RoI,17,16,8,88,0,131,13,12.2,6.1,67.2,0,100
167038026,7372,045 Julianstown,045 Julianstown,Meath,RoI,99,6,11,0,0,116,85.3,5.2,9.5,0,0,100
167038027,7373,045 Julianstown,045 Julianstown,Meath,RoI,38,47,12,0,4,102,37.3,46.1,11.8,0,3.9,100
167038028,7374,045 Julianstown,045 Julianstown,Meath,RoI,30,49,15,2,3,100,30,49,15,2,3,100
167038029,7375,045 Julianstown,045 Julianstown,Meath,RoI,55,4,47,4,0,115,47.8,3.5,40.9,3.5,0,100
167038030,7376,045 Julianstown,045 Julianstown,Meath,RoI,46,19,13,0,0,78,59,24.4,16.7,0,0,100
167038031,7377,045 Julianstown,045 Julianstown,Meath,RoI,124,24,24,6,0,182,68.1,13.2,13.2,3.3,0,100
167038032,7378,045 Julianstown,045 Julianstown,Meath,RoI,70,20,5,0,0,95,73.7,21.1,5.3,0,0,100
167039001,7277,026 Ceannanus Mór (Kells) Rural,026 Ceannanus Mór (Kells) Rural,Meath,RoI,35,52,7,1,3,100,35,52,7,1,3,100
167039002,7278,026 Ceannanus Mór (Kells) Rural,026 Ceannanus Mór (Kells) Rural,Meath,RoI,78,37,16,1,1,133,58.6,27.8,12,0.8,0.8,100
167039003,7279,026 Ceannanus Mór (Kells) Rural,026 Ceannanus Mór (Kells) Rural,Meath,RoI,26,77,8,24,2,138,18.8,55.8,5.8,17.4,1.4,100
167039004,7280,026 Ceannanus Mór (Kells) Rural,026 Ceannanus Mór (Kells) Rural,Meath,RoI,62,26,15,7,0,110,56.4,23.6,13.6,6.4,0,100
167039005,7281,026 Ceannanus Mór (Kells) Rural,026 Ceannanus Mór (Kells) Rural,Meath,RoI,32,43,6,0,0,81,39.5,53.1,7.4,0,0,100
167039006,7282,026 Ceannanus Mór (Kells) Rural,026 Ceannanus Mór (Kells) Rural,Meath,RoI,35,45,10,1,0,92,38,48.9,10.9,1.1,0,100
167039007,7283,026 Ceannanus Mór (Kells) Rural,026 Ceannanus Mór (Kells) Rural,Meath,RoI,77,16,18,1,1,113,68.1,14.2,15.9,0.9,0.9,100
167039008,7284,026 Ceannanus Mór (Kells) Rural,026 Ceannanus Mór (Kells) Rural,Meath,RoI,80,16,24,3,0,123,65,13,19.5,2.4,0,100
167039009,7285,026 Ceannanus Mór (Kells) Rural,026 Ceannanus Mór (Kells) Rural,Meath,RoI,31,21,18,3,1,74,41.9,28.4,24.3,4.1,1.4,100
167039010,7286,026 Ceannanus Mór (Kells) Rural,026 Ceannanus Mór (Kells) Rural,Meath,RoI,43,6,17,1,0,68,63.2,8.8,25,1.5,0,100
167039011,7287,026 Ceannanus Mór (Kells) Rural,026 Ceannanus Mór (Kells) Rural,Meath,RoI,42,35,18,0,4,100,42,35,18,0,4,100
167039012,7288,026 Ceannanus Mór (Kells) Rural,026 Ceannanus Mór (Kells) Rural,Meath,RoI,72,5,57,2,0,136,52.9,3.7,41.9,1.5,0,100
167039013,7289,026 Ceannanus Mór (Kells) Rural,026 Ceannanus Mór (Kells) Rural,Meath,RoI,59,9,41,2,0,111,53.2,8.1,36.9,1.8,0,100
167039014,7290,026 Ceannanus Mór (Kells) Rural,026 Ceannanus Mór (Kells) Rural,Meath,RoI,33,49,18,0,3,104,31.7,47.1,17.3,0,2.9,100
167039015,7291,026 Ceannanus Mór (Kells) Rural,026 Ceannanus Mór (Kells) Rural,Meath,RoI,40,22,25,1,1,89,44.9,24.7,28.1,1.1,1.1,100
167040001,7066,001 Ceannanus Mór (Kells) Urban,001 Ceannanus Mór (Kells) Urban,Meath,RoI,6,16,37,5,1,67,9,23.9,55.2,7.5,1.5,100
167040002,7067,001 Ceannanus Mór (Kells) Urban,001 Ceannanus Mór (Kells) Urban,Meath,RoI,24,45,16,37,2,125,19.2,36,12.8,29.6,1.6,100
167040003,7068,001 Ceannanus Mór (Kells) Urban,001 Ceannanus Mór (Kells) Urban,Meath,RoI,4,31,32,11,5,83,4.8,37.3,38.6,13.3,6,100
167040004,7069,001 Ceannanus Mór (Kells) Urban,001 Ceannanus Mór (Kells) Urban,Meath,RoI,15,26,43,4,4,93,16.1,28,46.2,4.3,4.3,100
167040005,7070,001 Ceannanus Mór (Kells) Urban,001 Ceannanus Mór (Kells) Urban,Meath,RoI,13,36,21,4,1,76,17.1,47.4,27.6,5.3,1.3,100
167040006,7071,001 Ceannanus Mór (Kells) Urban,001 Ceannanus Mór (Kells) Urban,Meath,RoI,9,37,31,8,0,85,10.6,43.5,36.5,9.4,0,100
167040007,7072,001 Ceannanus Mór (Kells) Urban,001 Ceannanus Mór (Kells) Urban,Meath,RoI,30,20,10,31,1,93,32.3,21.5,10.8,33.3,1.1,100
167040008,7073,001 Ceannanus Mór (Kells) Urban,001 Ceannanus Mór (Kells) Urban,Meath,RoI,47,22,10,48,0,130,36.2,16.9,7.7,36.9,0,100
167040009,7074,001 Ceannanus Mór (Kells) Urban,001 Ceannanus Mór (Kells) Urban,Meath,RoI,30,22,14,44,0,112,26.8,19.6,12.5,39.3,0,100
167041001,7458,054 Kentstown,054 Kentstown,Meath,RoI,46,26,5,0,0,77,59.7,33.8,6.5,0,0,100
167041002,7459,054 Kentstown,054 Kentstown,Meath,RoI,37,36,3,0,2,78,47.4,46.2,3.8,0,2.6,100
167041003,7460,054 Kentstown,054 Kentstown,Meath,RoI,69,27,4,2,4,107,64.5,25.2,3.7,1.9,3.7,100
167041004,7461,054 Kentstown,054 Kentstown,Meath,RoI,86,28,9,7,1,131,65.6,21.4,6.9,5.3,0.8,100
167041005,7462,054 Kentstown,054 Kentstown,Meath,RoI,32,31,7,0,2,74,43.2,41.9,9.5,0,2.7,100
167041006,7463,054 Kentstown,054 Kentstown,Meath,RoI,67,10,9,0,0,86,77.9,11.6,10.5,0,0,100
167041007,7464,054 Kentstown,054 Kentstown,Meath,RoI,31,37,1,0,2,74,41.9,50,1.4,0,2.7,100
167042001,7198,011 Kilbrew,011 Kilbrew,Meath,RoI,39,37,2,1,2,85,45.9,43.5,2.4,1.2,2.4,100
167042002,7199,011 Kilbrew,011 Kilbrew,Meath,RoI,32,42,8,0,3,85,37.6,49.4,9.4,0,3.5,100
167042003,7200,011 Kilbrew,011 Kilbrew,Meath,RoI,68,2,13,1,1,85,80,2.4,15.3,1.2,1.2,100
167042004,7201,011 Kilbrew,011 Kilbrew,Meath,RoI,106,6,26,2,0,141,75.2,4.3,18.4,1.4,0,100
167042005,7202,011 Kilbrew,011 Kilbrew,Meath,RoI,76,5,11,5,0,98,77.6,5.1,11.2,5.1,0,100
167042006,7203,011 Kilbrew,011 Kilbrew,Meath,RoI,72,3,17,1,0,93,77.4,3.2,18.3,1.1,0,100
167042007,7204,011 Kilbrew,011 Kilbrew,Meath,RoI,45,4,40,3,1,93,48.4,4.3,43,3.2,1.1,100
167042008,7205,011 Kilbrew,011 Kilbrew,Meath,RoI,47,6,29,1,0,84,56,7.1,34.5,1.2,0,100
167042009,7206,011 Kilbrew,011 Kilbrew,Meath,RoI,53,42,6,1,2,106,50,39.6,5.7,0.9,1.9,100
167042010,7207,011 Kilbrew,011 Kilbrew,Meath,RoI,26,41,3,0,3,73,35.6,56.2,4.1,0,4.1,100
167042011,7208,011 Kilbrew,011 Kilbrew,Meath,RoI,33,35,7,0,2,79,41.8,44.3,8.9,0,2.5,100
167043001,7643,082 Cill Bhríde,082 Cill Bhríde,Meath,RoI,84,57,2,1,1,146,57.5,39,1.4,0.7,0.7,100
167044001,7644,083 Kilcooly,083 Kilcooly,Meath,RoI,55,44,8,0,6,115,47.8,38.3,7,0,5.2,100
167045001,7645,084 Kildalky,084 Kildalky,Meath,RoI,60,56,9,3,1,131,45.8,42.7,6.9,2.3,0.8,100
167045002,7646,084 Kildalky,084 Kildalky,Meath,RoI,35,29,3,0,3,74,47.3,39.2,4.1,0,4.1,100
167045003,7647,084 Kildalky,084 Kildalky,Meath,RoI,44,23,5,0,0,73,60.3,31.5,6.8,0,0,100
167045004,7648,084 Kildalky,084 Kildalky,Meath,RoI,32,13,11,4,0,61,52.5,21.3,18,6.6,0,100
167045005,7649,084 Kildalky,084 Kildalky,Meath,RoI,58,10,2,0,0,72,80.6,13.9,2.8,0,0,100
167046001,7650,085 Killaconnigan,085 Killaconnigan,Meath,RoI,50,10,19,5,0,84,59.5,11.9,22.6,6,0,100
167046002,7651,085 Killaconnigan,085 Killaconnigan,Meath,RoI,37,42,22,6,2,109,33.9,38.5,20.2,5.5,1.8,100
167046003,7652,085 Killaconnigan,085 Killaconnigan,Meath,RoI,37,5,9,45,0,97,38.1,5.2,9.3,46.4,0,100
167046004,7653,085 Killaconnigan,085 Killaconnigan,Meath,RoI,29,6,19,8,1,63,46,9.5,30.2,12.7,1.6,100
167046005,7654,085 Killaconnigan,085 Killaconnigan,Meath,RoI,66,7,13,0,1,87,75.9,8,14.9,0,1.1,100
167046006,7655,085 Killaconnigan,085 Killaconnigan,Meath,RoI,39,34,2,0,1,77,50.6,44.2,2.6,0,1.3,100
167046007,7656,085 Killaconnigan,085 Killaconnigan,Meath,RoI,28,28,5,26,2,90,31.1,31.1,5.6,28.9,2.2,100
167046008,7657,085 Killaconnigan,085 Killaconnigan,Meath,RoI,66,29,3,1,0,100,66,29,3,1,0,100
167047001,7573,063 Killallon,063 Killallon,Meath,RoI,47,50,4,0,0,101,46.5,49.5,4,0,0,100
167048001,7105,006 Killary,006 Killary,Meath,RoI,31,43,6,0,2,84,36.9,51.2,7.1,0,2.4,100
167048002,7106,006 Killary,006 Killary,Meath,RoI,25,41,3,1,2,72,34.7,56.9,4.2,1.4,2.8,100
167048003,7107,006 Killary,006 Killary,Meath,RoI,41,40,8,2,3,95,43.2,42.1,8.4,2.1,3.2,100
167048004,7108,006 Killary,006 Killary,Meath,RoI,40,35,5,1,5,87,46,40.2,5.7,1.1,5.7,100
167048005,7109,006 Killary,006 Killary,Meath,RoI,42,44,3,5,4,98,42.9,44.9,3.1,5.1,4.1,100
167049001,7574,064 Killeagh,064 Killeagh,Meath,RoI,30,39,6,0,3,79,38,49.4,7.6,0,3.8,100
167050001,7209,012 Killeen,012 Killeen,Meath,RoI,43,52,1,0,3,99,43.4,52.5,1,0,3,100
167050002,7210,012 Killeen,012 Killeen,Meath,RoI,30,30,7,14,3,84,35.7,35.7,8.3,16.7,3.6,100
167050003,7211,012 Killeen,012 Killeen,Meath,RoI,36,32,5,0,6,80,45,40,6.3,0,7.5,100
167050004,7212,012 Killeen,012 Killeen,Meath,RoI,33,53,4,0,0,91,36.3,58.2,4.4,0,0,100
167051001,7658,086 Killyon,086 Killyon,Meath,RoI,37,38,4,1,4,85,43.5,44.7,4.7,1.2,4.7,100
167051002,7659,086 Killyon,086 Killyon,Meath,RoI,43,39,2,0,4,91,47.3,42.9,2.2,0,4.4,100
167052001,7294,029 Kilmainham,029 Kilmainham,Meath,RoI,26,23,7,5,2,63,41.3,36.5,11.1,7.9,3.2,100
167052002,7295,029 Kilmainham,029 Kilmainham,Meath,RoI,29,35,2,1,0,68,42.6,51.5,2.9,1.5,0,100
167052003,7296,029 Kilmainham,029 Kilmainham,Meath,RoI,42,61,1,18,3,125,33.6,48.8,0.8,14.4,2.4,100
167053001,7213,013 Kilmessan,013 Kilmessan,Meath,RoI,60,61,8,1,2,135,44.4,45.2,5.9,0.7,1.5,100
167053002,7214,013 Kilmessan,013 Kilmessan,Meath,RoI,48,47,3,7,0,106,45.3,44.3,2.8,6.6,0,100
167053003,7215,013 Kilmessan,013 Kilmessan,Meath,RoI,54,20,26,0,2,103,52.4,19.4,25.2,0,1.9,100
167053004,7216,013 Kilmessan,013 Kilmessan,Meath,RoI,28,31,8,0,2,70,40,44.3,11.4,0,2.9,100
167053005,7217,013 Kilmessan,013 Kilmessan,Meath,RoI,64,16,13,1,0,94,68.1,17,13.8,1.1,0,100
167054001,7218,014 Kilmore,014 Kilmore,Meath,RoI,49,72,12,0,2,138,35.5,52.2,8.7,0,1.4,100
167054002,7219,014 Kilmore,014 Kilmore,Meath,RoI,44,43,5,0,2,96,45.8,44.8,5.2,0,2.1,100
167054003,7220,014 Kilmore,014 Kilmore,Meath,RoI,34,36,2,1,1,74,45.9,48.6,2.7,1.4,1.4,100
167054004,7221,014 Kilmore,014 Kilmore,Meath,RoI,48,28,6,0,3,86,55.8,32.6,7,0,3.5,100
167054005,7222,014 Kilmore,014 Kilmore,Meath,RoI,31,45,9,0,5,90,34.4,50,10,0,5.6,100
167055001,7297,030 Kilskeer,030 Kilskeer,Meath,RoI,61,64,10,0,3,138,44.2,46.4,7.2,0,2.2,100
167056001,7576,065 Knocklough,065 Knocklough,Meath,RoI,29,35,8,1,1,76,38.2,46.1,10.5,1.3,1.3,100
167057001,7660,087 Laracor,087 Laracor,Meath,RoI,39,43,1,1,1,86,45.3,50,1.2,1.2,1.2,100
167057002,7661,087 Laracor,087 Laracor,Meath,RoI,46,37,5,0,1,90,51.1,41.1,5.6,0,1.1,100
167058001,7298,031 Loughan,031 Loughan,Meath,RoI,22,38,4,2,3,70,31.4,54.3,5.7,2.9,4.3,100
167058002,7299,031 Loughan,031 Loughan,Meath,RoI,31,43,1,2,0,77,40.3,55.8,1.3,2.6,0,100
167059001,7300,032 Maperath,032 Maperath,Meath,RoI,33,43,2,2,3,84,39.3,51.2,2.4,2.4,3.6,100
167059002,7301,032 Maperath,032 Maperath,Meath,RoI,29,52,3,1,2,90,32.2,57.8,3.3,1.1,2.2,100
167060001,7302,033 Martry,033 Martry,Meath,RoI,45,43,4,0,4,98,45.9,43.9,4.1,0,4.1,100
167060002,7303,033 Martry,033 Martry,Meath,RoI,49,51,6,1,4,112,43.8,45.5,5.4,0.9,3.6,100
167061001,7379,046 Mellifont,046 Mellifont,Meath,RoI,39,44,8,0,2,94,41.5,46.8,8.5,0,2.1,100
167061002,7380,046 Mellifont,046 Mellifont,Meath,RoI,29,53,8,1,3,94,30.9,56.4,8.5,1.1,3.2,100
167062001,7304,034 Moybolgue,034 Moybolgue,Meath,RoI,40,36,2,0,1,82,48.8,43.9,2.4,0,1.2,100
167063001,7577,066 Moylagh,066 Moylagh,Meath,RoI,26,32,8,1,2,72,36.1,44.4,11.1,1.4,2.8,100
167063002,7578,066 Moylagh,066 Moylagh,Meath,RoI,24,46,7,2,2,81,29.6,56.8,8.6,2.5,2.5,100
167064003,7306,035 Moynalty,035 Moynalty,Meath,RoI,27,54,9,16,2,109,24.8,49.5,8.3,14.7,1.8,100
167065001,7465,055 Navan Rural,055 Navan Rural,Meath,RoI,34,39,1,1,2,79,43,49.4,1.3,1.3,2.5,100
167065002,7466,055 Navan Rural,055 Navan Rural,Meath,RoI,13,0,47,11,0,71,18.3,0,66.2,15.5,0,100
167065003,7467,055 Navan Rural,055 Navan Rural,Meath,RoI,45,7,11,3,0,66,68.2,10.6,16.7,4.5,0,100
167065004,7468,055 Navan Rural,055 Navan Rural,Meath,RoI,18,51,8,1,2,80,22.5,63.8,10,1.3,2.5,100
167065005,7469,055 Navan Rural,055 Navan Rural,Meath,RoI,54,0,24,0,0,78,69.2,0,30.8,0,0,100
167065006,7470,055 Navan Rural,055 Navan Rural,Meath,RoI,74,10,30,2,0,120,61.7,8.3,25,1.7,0,100
167065007,7471,055 Navan Rural,055 Navan Rural,Meath,RoI,87,12,34,4,0,138,63,8.7,24.6,2.9,0,100
167065008,7472,055 Navan Rural,055 Navan Rural,Meath,RoI,17,0,7,111,0,138,12.3,0,5.1,80.4,0,100
167065009,7473,055 Navan Rural,055 Navan Rural,Meath,RoI,43,29,12,2,0,86,50,33.7,14,2.3,0,100
167065010,7474,055 Navan Rural,055 Navan Rural,Meath,RoI,36,5,31,1,0,73,49.3,6.8,42.5,1.4,0,100
167065011,7475,055 Navan Rural,055 Navan Rural,Meath,RoI,48,8,22,1,0,79,60.8,10.1,27.8,1.3,0,100
167065012,7476,055 Navan Rural,055 Navan Rural,Meath,RoI,88,13,18,0,2,122,72.1,10.7,14.8,0,1.6,100
167065013,7477,055 Navan Rural,055 Navan Rural,Meath,RoI,25,11,3,56,0,95,26.3,11.6,3.2,58.9,0,100
167065014,7478,055 Navan Rural,055 Navan Rural,Meath,RoI,51,5,20,0,0,76,67.1,6.6,26.3,0,0,100
167065015,7479,055 Navan Rural,055 Navan Rural,Meath,RoI,88,4,28,3,1,125,70.4,3.2,22.4,2.4,0.8,100
167065016,7480,055 Navan Rural,055 Navan Rural,Meath,RoI,39,26,13,1,0,79,49.4,32.9,16.5,1.3,0,100
167065017,7481,055 Navan Rural,055 Navan Rural,Meath,RoI,52,18,28,3,1,102,51,17.6,27.5,2.9,1,100
167065018,7482,055 Navan Rural,055 Navan Rural,Meath,RoI,46,15,19,3,0,83,55.4,18.1,22.9,3.6,0,100
167065019,7483,055 Navan Rural,055 Navan Rural,Meath,RoI,35,25,7,42,1,111,31.5,22.5,6.3,37.8,0.9,100
167065020,7484,055 Navan Rural,055 Navan Rural,Meath,RoI,121,11,9,0,0,141,85.8,7.8,6.4,0,0,100
167065021,7485,055 Navan Rural,055 Navan Rural,Meath,RoI,67,15,17,0,0,99,67.7,15.2,17.2,0,0,100
167065022,7486,055 Navan Rural,055 Navan Rural,Meath,RoI,105,10,16,1,0,132,79.5,7.6,12.1,0.8,0,100
167065023,7487,055 Navan Rural,055 Navan Rural,Meath,RoI,72,26,10,0,0,110,65.5,23.6,9.1,0,0,100
167065024,7488,055 Navan Rural,055 Navan Rural,Meath,RoI,46,67,7,0,3,125,36.8,53.6,5.6,0,2.4,100
167065025,7489,055 Navan Rural,055 Navan Rural,Meath,RoI,49,61,5,1,2,119,41.2,51.3,4.2,0.8,1.7,100
167065026,7490,055 Navan Rural,055 Navan Rural,Meath,RoI,33,29,92,10,1,166,19.9,17.5,55.4,6,0.6,100
167065027,7491,055 Navan Rural,055 Navan Rural,Meath,RoI,22,7,25,38,1,94,23.4,7.4,26.6,40.4,1.1,100
167065028,7492,055 Navan Rural,055 Navan Rural,Meath,RoI,15,10,3,60,0,88,17,11.4,3.4,68.2,0,100
167065029,7493,055 Navan Rural,055 Navan Rural,Meath,RoI,21,20,4,38,0,83,25.3,24.1,4.8,45.8,0,100
167065030,7494,055 Navan Rural,055 Navan Rural,Meath,RoI,30,0,7,79,0,116,25.9,0,6,68.1,0,100
167065031,7495,055 Navan Rural,055 Navan Rural,Meath,RoI,48,31,16,1,0,96,50,32.3,16.7,1,0,100
167065032,7496,055 Navan Rural,055 Navan Rural,Meath,RoI,84,1,13,1,0,99,84.8,1,13.1,1,0,100
167065033,7497,055 Navan Rural,055 Navan Rural,Meath,RoI,86,18,30,4,1,141,61,12.8,21.3,2.8,0.7,100
167065034,7498,055 Navan Rural,055 Navan Rural,Meath,RoI,18,52,11,1,2,84,21.4,61.9,13.1,1.2,2.4,100
167065035,7499,055 Navan Rural,055 Navan Rural,Meath,RoI,41,59,10,0,1,112,36.6,52.7,8.9,0,0.9,100
167065036,7500,055 Navan Rural,055 Navan Rural,Meath,RoI,26,39,2,29,0,96,27.1,40.6,2.1,30.2,0,100
167065037,7501,055 Navan Rural,055 Navan Rural,Meath,RoI,22,51,14,15,0,102,21.6,50,13.7,14.7,0,100
167065038,7502,055 Navan Rural,055 Navan Rural,Meath,RoI,79,8,24,0,1,113,69.9,7.1,21.2,0,0.9,100
167065039,7503,055 Navan Rural,055 Navan Rural,Meath,RoI,44,4,21,3,1,75,58.7,5.3,28,4,1.3,100
167065040,7504,055 Navan Rural,055 Navan Rural,Meath,RoI,77,5,19,1,1,103,74.8,4.9,18.4,1,1,100
167065041,7505,055 Navan Rural,055 Navan Rural,Meath,RoI,65,17,10,1,1,95,68.4,17.9,10.5,1.1,1.1,100
167065042,7506,055 Navan Rural,055 Navan Rural,Meath,RoI,49,36,27,3,1,118,41.5,30.5,22.9,2.5,0.8,100
167065043,7507,055 Navan Rural,055 Navan Rural,Meath,RoI,41,31,5,0,1,80,51.3,38.8,6.3,0,1.3,100
167065044,7508,055 Navan Rural,055 Navan Rural,Meath,RoI,49,19,41,2,0,115,42.6,16.5,35.7,1.7,0,100
167065045,7509,055 Navan Rural,055 Navan Rural,Meath,RoI,47,43,17,3,2,114,41.2,37.7,14.9,2.6,1.8,100
